reference_period,Local_Government_Area,CSA_Offence_Division,CSA_Offence_Subdivision,Offence_Count,LGA_ERP,Victorian_ERP
2012,cardinia,B Property and deception offences,B40 Theft,1553,80188,5632521
2012,cardinia,B Property and deception offences,B50 Deception,223,80188,5632521
2012,cardinia,C Drug offences,C10 Drug dealing and trafficking,38,80188,5632521
2012,cardinia,C Drug offences,C20 Cultivate or manufacture drugs,21,80188,5632521
2012,cardinia,C Drug offences,C30 Drug use and possession,200,80188,5632521
2012,cardinia,C Drug offences,C90 Other drug offences,2,80188,5632521
2012,cardinia,D Public order and security offences,D10 Weapons and explosives offences,187,80188,5632521
2012,cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,124,80188,5632521
2012,cardinia,D Public order and security offences,D30 Public nuisance offences,26,80188,5632521
2012,cardinia,D Public order and security offences,D40 Public security offences,1,80188,5632521
2012,cardinia,E Justice procedures offences,E10 Justice procedures,39,80188,5632521
2012,cardinia,E Justice procedures offences,E20 Breaches of orders,267,80188,5632521
2012,cardinia,F Other offences,F20 Transport regulation offences,3,80188,5632521
2012,cardinia,F Other offences,F30 Other government regulatory offences,5,80188,5632521
2012,cardinia,F Other offences,F90 Miscellaneous offences,16,80188,5632521
2012,casey,A Crimes against the person,A10 Homicide and related offences,7,267640,5632521
2012,casey,A Crimes against the person,A20 Assault and related offences,1702,267640,5632521
2012,casey,A Crimes against the person,A30 Sexual offences,331,267640,5632521
2012,casey,A Crimes against the person,A40 Abduction and related offences,32,267640,5632521
2012,casey,A Crimes against the person,A50 Robbery,106,267640,5632521
2012,casey,A Crimes against the person,A60 Blackmail and extortion,13,267640,5632521
2012,casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",453,267640,5632521
2012,casey,A Crimes against the person,A80 Dangerous and negligent acts endangering people,173,267640,5632521
2012,casey,B Property and deception offences,B10 Arson,213,267640,5632521
2012,casey,B Property and deception offences,B20 Property damage,1801,267640,5632521
2012,casey,B Property and deception offences,B30 Burglary/Break and enter,1653,267640,5632521
2012,casey,B Property and deception offences,B40 Theft,4984,267640,5632521
2012,casey,B Property and deception offences,B50 Deception,626,267640,5632521
2012,casey,C Drug offences,C10 Drug dealing and trafficking,178,267640,5632521
2012,casey,C Drug offences,C20 Cultivate or manufacture drugs,71,267640,5632521
2012,casey,C Drug offences,C30 Drug use and possession,596,267640,5632521
2012,casey,D Public order and security offences,D10 Weapons and explosives offences,396,267640,5632521
2012,casey,D Public order and security offences,D20 Disorderly and offensive conduct,407,267640,5632521
2012,casey,D Public order and security offences,D30 Public nuisance offences,47,267640,5632521
2012,casey,D Public order and security offences,D40 Public security offences,3,267640,5632521
2012,casey,E Justice procedures offences,E10 Justice procedures,158,267640,5632521
2012,casey,E Justice procedures offences,E20 Breaches of orders,961,267640,5632521
2012,casey,F Other offences,F10 Regulatory driving offences,1,267640,5632521
2012,casey,F Other offences,F20 Transport regulation offences,9,267640,5632521
2012,casey,F Other offences,F30 Other government regulatory offences,6,267640,5632521
2012,casey,F Other offences,F90 Miscellaneous offences,12,267640,5632521
2012,frankston,A Crimes against the person,A10 Homicide and related offences,4,131754,5632521
2012,frankston,A Crimes against the person,A20 Assault and related offences,1274,131754,5632521
2012,frankston,A Crimes against the person,A30 Sexual offences,360,131754,5632521
2012,frankston,A Crimes against the person,A40 Abduction and related offences,23,131754,5632521
2012,frankston,A Crimes against the person,A50 Robbery,83,131754,5632521
2012,frankston,A Crimes against the person,A60 Blackmail and extortion,4,131754,5632521
2012,frankston,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",244,131754,5632521
2012,frankston,A Crimes against the person,A80 Dangerous and negligent acts endangering people,138,131754,5632521
2012,frankston,B Property and deception offences,B10 Arson,111,131754,5632521
2012,frankston,B Property and deception offences,B20 Property damage,1596,131754,5632521
2012,frankston,B Property and deception offences,B30 Burglary/Break and enter,1161,131754,5632521
2012,frankston,B Property and deception offences,B40 Theft,4078,131754,5632521
2012,frankston,B Property and deception offences,B50 Deception,716,131754,5632521
2012,frankston,C Drug offences,C10 Drug dealing and trafficking,127,131754,5632521
2012,frankston,C Drug offences,C20 Cultivate or manufacture drugs,78,131754,5632521
2012,frankston,C Drug offences,C30 Drug use and possession,562,131754,5632521
2012,frankston,C Drug offences,C90 Other drug offences,2,131754,5632521
2012,frankston,D Public order and security offences,D10 Weapons and explosives offences,533,131754,5632521
2012,frankston,D Public order and security offences,D20 Disorderly and offensive conduct,1003,131754,5632521
2012,frankston,D Public order and security offences,D30 Public nuisance offences,74,131754,5632521
2012,frankston,E Justice procedures offences,E10 Justice procedures,315,131754,5632521
2012,frankston,E Justice procedures offences,E20 Breaches of orders,1027,131754,5632521
2012,frankston,F Other offences,F20 Transport regulation offences,23,131754,5632521
2012,frankston,F Other offences,F30 Other government regulatory offences,24,131754,5632521
2012,frankston,F Other offences,F90 Miscellaneous offences,9,131754,5632521
2012,bayside,A Crimes against the person,A10 Homicide and related offences,2,96992,5632521
2012,bayside,A Crimes against the person,A20 Assault and related offences,229,96992,5632521
2012,bayside,A Crimes against the person,A30 Sexual offences,57,96992,5632521
2012,bayside,A Crimes against the person,A40 Abduction and related offences,3,96992,5632521
2012,bayside,A Crimes against the person,A50 Robbery,20,96992,5632521
2012,bayside,A Crimes against the person,A60 Blackmail and extortion,3,96992,5632521
2012,bayside,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",112,96992,5632521
2012,bayside,A Crimes against the person,A80 Dangerous and negligent acts endangering people,20,96992,5632521
2012,bayside,B Property and deception offences,B10 Arson,13,96992,5632521
2012,bayside,B Property and deception offences,B20 Property damage,567,96992,5632521
2012,bayside,B Property and deception offences,B30 Burglary/Break and enter,699,96992,5632521
2012,bayside,B Property and deception offences,B40 Theft,1583,96992,5632521
2012,bayside,B Property and deception offences,B50 Deception,351,96992,5632521
2012,bayside,C Drug offences,C10 Drug dealing and trafficking,15,96992,5632521
2012,bayside,C Drug offences,C20 Cultivate or manufacture drugs,4,96992,5632521
2012,bayside,C Drug offences,C30 Drug use and possession,114,96992,5632521
2012,bayside,D Public order and security offences,D10 Weapons and explosives offences,58,96992,5632521
2012,bayside,D Public order and security offences,D20 Disorderly and offensive conduct,104,96992,5632521
2012,bayside,D Public order and security offences,D30 Public nuisance offences,11,96992,5632521
2012,bayside,E Justice procedures offences,E10 Justice procedures,97,96992,5632521
2012,bayside,E Justice procedures offences,E20 Breaches of orders,166,96992,5632521
2012,bayside,F Other offences,F30 Other government regulatory offences,1,96992,5632521
2012,bayside,F Other offences,F90 Miscellaneous offences,1,96992,5632521
2012,glen eira,A Crimes against the person,A10 Homicide and related offences,2,139242,5632521
2012,glen eira,A Crimes against the person,A20 Assault and related offences,381,139242,5632521
2012,glen eira,A Crimes against the person,A30 Sexual offences,90,139242,5632521
2012,glen eira,A Crimes against the person,A40 Abduction and related offences,5,139242,5632521
2012,glen eira,A Crimes against the person,A50 Robbery,56,139242,5632521
2012,glen eira,A Crimes against the person,A60 Blackmail and extortion,2,139242,5632521
2012,glen eira,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",96,139242,5632521
2012,glen eira,A Crimes against the person,A80 Dangerous and negligent acts endangering people,16,139242,5632521
2012,glen eira,B Property and deception offences,B10 Arson,21,139242,5632521
2012,glen eira,B Property and deception offences,B20 Property damage,699,139242,5632521
2012,glen eira,B Property and deception offences,B30 Burglary/Break and enter,932,139242,5632521
2012,glen eira,B Property and deception offences,B40 Theft,1930,139242,5632521
2012,glen eira,B Property and deception offences,B50 Deception,323,139242,5632521
2012,glen eira,B Property and deception offences,B60 Bribery,1,139242,5632521
2012,glen eira,C Drug offences,C10 Drug dealing and trafficking,19,139242,5632521
2012,glen eira,C Drug offences,C20 Cultivate or manufacture drugs,8,139242,5632521
2012,glen eira,C Drug offences,C30 Drug use and possession,213,139242,5632521
2012,glen eira,C Drug offences,C90 Other drug offences,2,139242,5632521
2012,glen eira,D Public order and security offences,D10 Weapons and explosives offences,73,139242,5632521
2012,glen eira,D Public order and security offences,D20 Disorderly and offensive conduct,147,139242,5632521
2012,glen eira,D Public order and security offences,D30 Public nuisance offences,22,139242,5632521
2012,glen eira,E Justice procedures offences,E10 Justice procedures,93,139242,5632521
2012,glen eira,E Justice procedures offences,E20 Breaches of orders,179,139242,5632521
2012,glen eira,F Other offences,F10 Regulatory driving offences,1,139242,5632521
2012,glen eira,F Other offences,F20 Transport regulation offences,12,139242,5632521
2012,glen eira,F Other offences,F30 Other government regulatory offences,6,139242,5632521
2012,glen eira,F Other offences,F90 Miscellaneous offences,1,139242,5632521
2012,greater dandenong,A Crimes against the person,A10 Homicide and related offences,7,144312,5632521
2012,greater dandenong,A Crimes against the person,A20 Assault and related offences,1416,144312,5632521
2012,greater dandenong,A Crimes against the person,A30 Sexual offences,386,144312,5632521
2012,greater dandenong,A Crimes against the person,A40 Abduction and related offences,33,144312,5632521
2012,greater dandenong,A Crimes against the person,A50 Robbery,143,144312,5632521
2012,greater dandenong,A Crimes against the person,A60 Blackmail and extortion,8,144312,5632521
2012,greater dandenong,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",370,144312,5632521
2012,greater dandenong,A Crimes against the person,A80 Dangerous and negligent acts endangering people,115,144312,5632521
2012,greater dandenong,B Property and deception offences,B10 Arson,89,144312,5632521
2012,greater dandenong,B Property and deception offences,B20 Property damage,1267,144312,5632521
2012,greater dandenong,B Property and deception offences,B30 Burglary/Break and enter,1529,144312,5632521
2012,greater dandenong,B Property and deception offences,B40 Theft,4571,144312,5632521
2012,greater dandenong,B Property and deception offences,B50 Deception,988,144312,5632521
2012,greater dandenong,C Drug offences,C10 Drug dealing and trafficking,148,144312,5632521
2012,greater dandenong,C Drug offences,C20 Cultivate or manufacture drugs,54,144312,5632521
